image,prompt_set,caption
UCM_988.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_988.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_988.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_988.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
no"
NWPU_30014.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30014.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30014.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30014.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30014.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30014.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
NWPU_30014.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_30014.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30014.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30014.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30014.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_30014.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1319.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_284.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_284.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_284.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_284.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_284.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_284.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_284.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_284.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_284.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
no"
UCM_1088.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_12493.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_12493.jpg,basic," Write a description. Use at least 10 words.
unanswerable"
NWPU_12493.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_12493.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_12493.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_12493.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
NWPU_12493.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_12493.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
NWPU_12493.jpg,partial," What are the features of this image? Use at least 10 words.
unanswerable"
NWPU_12493.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_12493.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_12493.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_12493.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_12493.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
unanswerable"
NWPU_4767.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4767.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4767.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4767.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4767.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4767.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4767.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4767.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4767.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4767.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_31411.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_31411.jpg,basic," Describe the image Use at least 10 words.
unanswerable"
NWPU_31411.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_31411.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_31411.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_31411.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
NWPU_31411.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_31411.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_31411.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_31411.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
unanswerable"
NWPU_4108.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4108.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4108.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4108.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24408.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24408.jpg,basic," Write a description. Use at least 10 words.
unanswerable"
NWPU_24408.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24408.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24408.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24408.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
NWPU_24408.jpg,partial," Describe the type of area shown. Use at least 10 words.
unanswerable"
NWPU_24408.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_24408.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
NWPU_24408.jpg,partial," What are the features of this image? Use at least 10 words.
unanswerable"
NWPU_24408.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24408.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24408.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24408.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24408.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,partial," What subjects are visible? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,partial," What is shown in this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,partial," What are the features of this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7950.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14603.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14603.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14603.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14603.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14603.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14603.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
NWPU_14603.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_14603.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14603.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14603.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14603.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14603.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8263.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8263.jpg,basic," Describe the image Use at least 10 words.
unanswerable"
NWPU_8263.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8263.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8263.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
NWPU_8263.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_8263.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
NWPU_8263.jpg,partial," What are the features of this image? Use at least 10 words.
unanswerable"
NWPU_8263.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8263.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8263.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_8263.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
nothing"
NWPU_16703.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16703.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16703.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16703.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16703.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16703.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16703.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16703.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16703.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16703.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16002.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16002.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16002.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16002.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16002.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16002.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16002.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16002.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_16002.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_7577.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_7577.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_7577.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_7577.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_7577.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_7577.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_7577.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_7577.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_7577.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_7577.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_7577.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_17398.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_3381.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_3381.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_3381.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_3381.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_3381.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,partial," What are the features of this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_18774.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9943.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9943.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9943.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9943.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9943.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9943.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9943.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9943.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9943.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9943.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7933.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7933.jpg,basic," Describe the image Use at least 10 words.
unanswerable"
RSICD_7933.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7933.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7933.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
RSICD_7933.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
RSICD_7933.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7933.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7933.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7933.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7933.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
nothing"
NWPU_25071.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25071.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25071.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25071.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25071.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_25071.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25071.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25071.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25071.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29272.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29272.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29272.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29272.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29272.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29272.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
NWPU_29272.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_29272.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
NWPU_29272.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29272.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29272.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29272.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_26494.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_26494.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_26494.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_26494.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_26494.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_26494.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_26494.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_26494.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
nothing"
NWPU_4821.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4821.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4821.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4821.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4821.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_4821.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_4821.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6595.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6595.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6595.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6595.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6595.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6595.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
nothing"
NWPU_9010.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_9010.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_9010.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_9010.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25075.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25075.jpg,basic," Describe the image Use at least 10 words.
unanswerable"
NWPU_25075.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25075.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25075.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_25075.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25075.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25075.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
